"PVWatts Hourly PV Performance Data"
"Requested Location","denton, tx"
"Location","Lat, Lng: 33.21, -97.14"
"Latitude (DD)","33.21"
"Longitude (DD)","-97.14"
"Elevation (m)","202.67999267578"
"DC System Size (kW)","100"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"2","25","6","0","0","7","0.7","0.16","0","7","0","0"
"2","25","7","0","2","8","2.1","0.16","1.849","8.042","117.798","0"
"2","25","8","0","45","10","3.5","0.16","41.767","10.781","3492.291","2972.189"
"2","25","9","0","41","11","3.7","0.16","38.065","11.689","3132.587","2625.231"
"2","25","10","0","162","12","3.6","0.16","153.459","14.812","13026.462","12168.526"
"2","25","11","0","80","13","3.5","0.16","74.481","14.384","6124.038","5510.682"
"2","25","12","0","35","13","3.3","0.16","32.559","13.624","2586.684","2098.671"
"2","25","13","26","285","13","3.7","0.16","299.375","18.395","25419.128","24122.071"
"2","25","14","0","137","13","4","0.16","128.837","15.223","10818.243","10038.553"
"2","25","15","0","31","12","3.7","0.16","28.781","12.52","2320.73","1842.141"
"2","25","16","383","127","11","2.7","0.16","328.497","18.033","28961.166","27538.601"
"2","25","17","0","15","10","1.7","0.16","13.891","10.359","1088.852","653.913"
"2","25","18","0","0","8","1.5","0.16","0","8","0","0"
"2","25","19","0","0","7","1.9","0.16","0","7","0","0"
"2","25","20","0","0","6","2.3","0.16","0","6","0","0"
"2","25","21","0","0","5","2.8","0.16","0","5","0","0"
"2","25","22","0","0","4","3","0.16","0","4","0","0"
"2","25","23","0","0","3","2.9","0.16","0","3","0","0"
"2","26","0","0","0","2","2.5","0.16","0","2","0","0"
"2","26","1","0","0","2","2.2","0.16","0","2","0","0"
"2","26","2","0","0","1","2.1","0.16","0","1","0","0"
"2","26","3","0","0","0","2","0.16","0","0","0","0"
"2","26","4","0","0","0","1.9","0.16","0","0","0","0"
"2","26","5","0","0","0","1.8","0.16","0","0","0","0"
"2","26","6","0","0","0","2","0.16","0","0","0","0"
"2","26","7","313","32","2","2.5","0.16","92.105","3.848","6008.53","5399.267"
"2","26","8","672","71","5","3","0.16","356.206","12.2","31465.355","29954.056"
"2","26","9","815","92","8","2.7","0.16","607.399","21.02","53647.073","51349.788"
"2","26","10","889","105","11","2.1","0.16","814.209","30.479","68690.48","65860.147"
"2","26","11","925","113","12","1.5","0.16","946.03","37.65","77020.824","73895.314"
"2","26","12","930","119","13","1","0.16","999.226","43.508","79197.123","75994.498"
"2","26","13","922","119","14","0.8","0.16","973.127","45.308","76679.835","73566.407"
"2","26","14","895","113","15","0.8","0.16","871.862","43.084","69739.411","66871.911"
"2","26","15","830","105","15","1.3","0.16","688.667","34.611","57513.859","55079.558"
"2","26","16","721","86","13","1.4","0.16","454.247","25.652","39304.772","37515.691"
"2","26","17","478","54","10","1.3","0.16","188.588","15.188","14636.769","13721.774"
"2","26","18","0","0","8","1.7","0.16","0","8","0","0"
"2","26","19","0","0","7","2","0.16","0","7","0","0"
"2","26","20","0","0","6","2.3","0.16","0","6","0","0"
"2","26","21","0","0","6","2.6","0.16","0","6","0","0"
"2","26","22","0","0","6","2.7","0.16","0","6","0","0"
"2","26","23","0","0","5","3","0.16","0","5","0","0"
"2","27","0","0","0","5","3.5","0.16","0","5","0","0"
"2","27","1","0","0","5","3.8","0.16","0","5","0","0"
"2","27","2","0","0","5","3.6","0.16","0","5","0","0"
"2","27","3","0","0","4","3","0.16","0","4","0","0"
"2","27","4","0","0","4","2.9","0.16","0","4","0","0"
"2","27","5","0","0","4","2.9","0.16","0","4","0","0"
"2","27","6","0","0","4","3.4","0.16","0","4","0","0"
"2","27","7","338","29","6","4","0.16","94.164","7.485","6099.547","5487.06"
"2","27","8","239","114","9","4.9","0.16","218.956","12.358","19210.58","18133.516"
"2","27","9","817","91","13","6.1","0.16","609.595","21.152","53800.996","51498.257"
"2","27","10","890","102","16","6.8","0.16","813.934","26.077","69807.097","66937.198"
"2","27","11","920","110","18","7.1","0.16","940.605","29.279","79087.74","75888.991"
"2","27","12","932","111","19","7.2","0.16","994.582","30.801","82866.62","79533.97"
"2","27","13","919","110","20","7.3","0.16","962.611","31.313","80177","76939.654"
"2","27","14","883","107","20","7.2","0.16","857.025","30.184","72123.02","69171.059"
"2","27","15","781","112","20","6.7","0.16","666.043","28.342","56942.533","54528.477"
"2","27","16","653","94","19","5.7","0.16","430.067","25.017","37253.621","35537.221"
"2","27","17","402","59","17","5","0.16","172.987","19.549","13289.952","12422.679"
"2","27","18","0","0","15","4.5","0.16","0","15","0","0"
"2","27","19","0","0","14","3.9","0.16","0","14","0","0"
"2","27","20","0","0","13","3.7","0.16","0","13","0","0"
"2","27","21","0","0","13","3.9","0.16","0","13","0","0"
"2","27","22","0","0","12","4.1","0.16","0","12","0","0"
"2","27","23","0","0","11","4.4","0.16","0","11","0","0"
"2","28","0","0","0","11","4.4","0.16","0","11","0","0"
"2","28","1","0","0","11","4.3","0.16","0","11","0","0"
"2","28","2","0","0","10","4.1","0.16","0","10","0","0"
"2","28","3","0","0","9","3.8","0.16","0","9","0","0"
"2","28","4","0","0","9","3.8","0.16","0","9","0","0"
"2","28","5","0","0","8","3.8","0.16","0","8","0","0"
"2","28","6","0","0","8","4.1","0.16","0","8","0","0"
"2","28","7","288","36","10","4.8","0.16","92.775","11.334","6183.623","5568.156"
"2","28","8","648","75","13","5.2","0.16","353.68","18.22","30616.549","29135.326"
"2","28","9","803","93","16","5.1","0.16","605.1","25.098","52596.527","50336.466"
"2","28","10","880","103","19","5.1","0.16","809.432","31.138","68078.04","65269.408"
"2","28","11","919","109","22","5.1","0.16","940.853","36.087","77041.095","73914.866"
"2","28","12","943","104","23","5.5","0.16","999.364","37.246","81201.065","77927.432"
"2","28","13","938","102","24","5.7","0.16","973.154","37.555","79100.092","75900.905"
"2","28","14","911","96","25","5.8","0.16","864.456","36.918","70887.139","67978.97"
"2","28","15","855","88","24","5.5","0.16","690.032","33.873","57803.644","55359.075"
"2","28","16","749","73","23","4.7","0.16","454.678","30.197","38693.656","36926.229"
"2","28","17","288","62","21","4.5","0.16","146.159","23.309","11160.839","10369.01"
"2","28","18","11","2","1.3","1.9","0.16","0","1.3","0","0"
"2","28","19","0","0","0.6","2.3","0.16","0","0.6","0","0"
"2","28","20","0","0","0.1","2.6","0.16","0","0.1","0","0"
"2","28","21","0","0","-0.3","2.6","0.16","0","-0.3","0","0"
"2","28","22","0","0","-0.6","2.4","0.16","0","-0.6","0","0"
"2","28","23","0","0","-0.8","2.2","0.16","0","-0.8","0","0"
"3","1","0","0","0","-0.9","2","0.16","0","-0.9","0","0"
"3","1","1","0","0","-1","1.8","0.16","0","-1","0","0"
"3","1","2","0","0","-1.1","1.6","0.16","0","-1.1","0","0"
"3","1","3","0","0","-1.1","1.5","0.16","0","-1.1","0","0"
"3","1","4","0","0","-1","1.7","0.16","0","-1","0","0"
"3","1","5","0","0","-0.9","1.9","0.16","0","-0.9","0","0"
"3","1","6","0","0","-0.7","1.9","0.16","0","-0.7","0","0"
"3","1","7","0","5","-0.2","1.7","0.16","4.624","-0.082","346.184","0"
"3","1","8","0","19","0.7","1.4","0.16","17.607","1.189","1479.785","1030.994"
"3","1","9","0","89","1.7","1.1","0.16","82.891","4.165","7242.685","6589.691"
"3","1","10","2","132","2.9","1","0.16","125.537","6.717","10907.52","10124.667"
"3","1","11","8","209","4","1","0.16","206.145","10.258","17846.755","16818.017"
"3","1","12","32","306","4.9","0.8","0.16","337.686","15.696","28983.689","27560.325"
"3","1","13","19","251","5.3","0.6","0.16","258.117","14.02","22160.602","20979.008"
"3","1","14","11","210","5.5","0.5","0.16","209.468","12.79","18038.973","17003.424"
"3","1","15","0","64","5.7","0.5","0.16","59.495","7.775","5038.61","4463.716"
"3","1","16","13","67","5.7","0.6","0.16","70.233","8.089","6062.153","5450.991"
"3","1","17","0","14","5.7","0.7","0.16","12.963","6.127","1038.165","605.022"
"3","1","18","0","0","4.3","1.3","0.16","0","4.3","0","0"
"3","1","19","0","0","3.7","2.3","0.16","0","3.7","0","0"
"3","1","20","0","0","3.5","2.9","0.16","0","3.5","0","0"
"3","1","21","0","0","3.2","3.1","0.16","0","3.2","0","0"
"3","1","22","0","0","3.1","3.2","0.16","0","3.1","0","0"
"3","1","23","0","0","3","3.3","0.16","0","3","0","0"
"3","2","0","0","0","2.9","3.3","0.16","0","2.9","0","0"
"3","2","1","0","0","2.8","3.2","0.16","0","2.8","0","0"
"3","2","2","0","0","2.6","3.1","0.16","0","2.6","0","0"
"3","2","3","0","0","2.5","3.2","0.16","0","2.5","0","0"
"3","2","4","0","0","2.3","3.2","0.16","0","2.3","0","0"
"3","2","5","0","0","2.2","3.1","0.16","0","2.2","0","0"
"3","2","6","0","0","2.3","3","0.16","0","2.3","0","0"
"3","2","7","0","6","2.8","2.8","0.16","5.55","2.915","415.876","4.784"
"3","2","8","0","24","3.6","2.5","0.16","22.248","4.093","1864.486","1402.063"
"3","2","9","0","45","4.5","1.9","0.16","41.791","5.537","3536.284","3014.623"
"3","2","10","0","53","5.3","1.6","0.16","49.281","6.6","4135.002","3592.126"
"3","2","11","0","55","6","1.8","0.16","51.184","7.291","4261.406","3714.051"
"3","2","12","0","62","6.6","2.3","0.16","57.731","7.916","4805.072","4238.453"
"3","2","13","0","62","6.8","2.8","0.16","57.72","8.002","4808.088","4241.362"
"3","2","14","0","90","6.7","2.9","0.16","83.798","8.417","7104.6","6456.499"
"3","2","15","0","73","6.5","2.8","0.16","67.884","7.919","5773.618","5172.679"
"3","2","16","0","39","6","2.6","0.16","36.191","6.786","3051.933","2547.435"
"3","2","17","0","11","5.8","2.4","0.16","10.182","6.029","807.757","382.779"
"3","2","18","0","0","4.8","2.4","0.16","0","4.8","0","0"
"3","2","19","0","0","4.5","2.6","0.16","0","4.5","0","0"
"3","2","20","0","0","4.2","2.7","0.16","0","4.2","0","0"
"3","2","21","0","0","4","2.8","0.16","0","4","0","0"
"3","2","22","0","0","3.9","2.7","0.16","0","3.9","0","0"
"3","2","23","0","0","3.8","2.5","0.16","0","3.8","0","0"
"3","3","0","0","0","3.7","2.4","0.16","0","3.7","0","0"
"3","3","1","0","0","3.6","2.9","0.16","0","3.6","0","0"
"3","3","2","0","0","3.3","3.8","0.16","0","3.3","0","0"
"3","3","3","0","0","2.8","4.4","0.16","0","2.8","0","0"
"3","3","4","0","0","2.3","4.7","0.16","0","2.3","0","0"
"3","3","5","0","0","1.6","4.8","0.16","0","1.6","0","0"
"3","3","6","0","0","1.1","5.3","0.16","0","1.1","0","0"
"3","3","7","202","38","1.2","6","0.16","80.716","2.23","5965.731","5357.986"
"3","3","8","4","54","1.8","6.7","0.16","51.829","2.448","4523.321","3966.685"
"3","3","9","0","94","2.7","7.1","0.16","87.655","3.749","7681.276","7012.741"
"3","3","10","54","273","3.5","7.3","0.16","316.169","7.202","28222.908","26826.502"
"3","3","11","60","326","4.3","7.4","0.16","382.678","8.73","33888.806","32291.634"
"3","3","12","536","254","4.9","7.5","0.16","791.153","13.999","69829.952","66959.243"
"3","3","13","458","246","5.1","7.5","0.16","698.359","13.132","61883.295","59294.167"
"3","3","14","94","281","4.7","7.4","0.16","359.908","8.873","32002.986","30472.637"
"3","3","15","48","203","3.7","7.2","0.16","233.943","6.471","20925.935","19788.089"
"3","3","16","38","124","2.1","6.9","0.16","139.929","3.813","12590.328","11747.846"
"3","3","17","253","44","1.2","6.7","0.16","117.873","2.636","9679.298","8939.966"
"3","3","18","42","6","-1.5","5.7","0.16","0","-1.5","0","0"
"3","3","19","0","0","-2.7","5.6","0.16","0","-2.7","0","0"
"3","3","20","0","0","-3.6","5.5","0.16","0","-3.6","0","0"
"3","3","21","0","0","-4.3","5.4","0.16","0","-4.3","0","0"
"3","3","22","0","0","-4.7","5.3","0.16","0","-4.7","0","0"
"3","3","23","0","0","-5.2","5.2","0.16","0","-5.2","0","0"
"3","4","0","0","0","-5.5","5.2","0.16","0","-5.5","0","0"
"3","4","1","0","0","-5.9","5.2","0.16","0","-5.9","0","0"
"3","4","2","0","0","-6.2","5.2","0.16","0","-6.2","0","0"
"3","4","3","0","0","-6.6","5.3","0.16","0","-6.6","0","0"
"3","4","4","0","0","-6.9","5.3","0.16","0","-6.9","0","0"
"3","4","5","0","0","-7.1","5.2","0.16","0","-7.1","0","0"
"3","4","6","0","0","-6.9","5.2","0.16","0","-6.9","0","0"
"3","4","7","259","33","-6.1","5.4","0.16","87.656","-4.909","6547.087","5918.741"
"3","4","8","6","74","-4.8","5.4","0.16","71.611","-3.766","6478.767","5852.843"
"3","4","9","34","170","-3.5","5.3","0.16","188.432","-0.751","17254.866","16247.102"
"3","4","10","73","268","-2.2","5.2","0.16","325.788","2.6","29605.737","28160.331"
"3","4","11","191","356","-1.4","5","0.16","543.378","6.802","48877.621","46749.336"
"3","4","12","135","360","-0.9","4.8","0.16","503.528","6.888","45067.697","43074.413"
"3","4","13","394","319","-0.2","4.7","0.16","706.587","10.897","62942.319","60315.666"
"3","4","14","783","148","0.2","4.5","0.16","829.156","13.616","73955.045","70938.167"
"3","4","15","691","132","0.1","4.4","0.16","631.132","10.473","57450.942","55018.87"
"3","4","16","796","75","-0.5","4","0.16","484.031","7.935","44816.088","42831.72"
"3","4","17","581","51","-0.9","3.7","0.16","215.573","2.891","17663.995","16641.733"
"3","4","18","48","7","-3.2","2.2","0.16","0","-3.2","0","0"
"3","4","19","0","0","-3.8","2.1","0.16","0","-3.8","0","0"
"3","4","20","0","0","-4.2","2.1","0.16","0","-4.2","0","0"
"3","4","21","0","0","-4.3","2","0.16","0","-4.3","0","0"
"3","4","22","0","0","-4.3","1.9","0.16","0","-4.3","0","0"
"3","4","23","0","0","-4.3","1.9","0.16","0","-4.3","0","0"
"3","5","0","0","0","-4.4","1.8","0.16","0","-4.4","0","0"
"3","5","1","0","0","-4.6","1.7","0.16","0","-4.6","0","0"
"3","5","2","0","0","-4.8","1.8","0.16","0","-4.8","0","0"
"3","5","3","0","0","-5","1.9","0.16","0","-5","0","0"
"3","5","4","0","0","-5.1","2","0.16","0","-5.1","0","0"
"3","5","5","0","0","-5.2","2.2","0.16","0","-5.2","0","0"
"3","5","6","0","0","-4.7","2.7","0.16","0","-4.7","0","0"
"3","5","7","469","38","-3.2","3.6","0.16","132.912","-0.919","9641.011","8903.035"
"3","5","8","788","59","-1.3","4.1","0.16","405.207","5.625","37006.393","35298.753"
"3","5","9","911","71","0.7","4.1","0.16","658.959","12.013","60059.229","57534.735"
"3","5","10","971","78","2.6","3.9","0.16","863.017","17.809","76168.951","73073.626"
"3","5","11","999","84","4.1","3.7","0.16","998.924","22.205","86046.378","82601.057"
"3","5","12","1008","86","5.3","3.6","0.16","1053.575","24.676","89622.476","83333.333"
"3","5","13","1004","85","6.1","3.7","0.16","1026.485","24.699","87460.206","83333.333"
"3","5","14","976","84","6.5","3.6","0.16","914.829","23.35","78860.7","75669.996"
"3","5","15","920","81","6.4","3.4","0.16","730.626","20.313","64357.464","61680.667"
"3","5","16","828","69","4.9","2.4","0.16","494.364","16.098","44479.089","42506.661"
"3","5","17","629","48","3.7","1.6","0.16","225.006","9.482","17966.019","16933.056"
"3","5","18","60","7","-0.1","1.4","0.16","0","-0.1","0","0"
"3","5","19","0","0","-0.1","1.4","0.16","0","-0.1","0","0"
"3","5","20","0","0","0.5","1.2","0.16","0","0.5","0","0"
"3","5","21","0","0","1.2","0.8","0.16","0","1.2","0","0"
"3","5","22","0","0","1.5","0.6","0.16","0","1.5","0","0"
"3","5","23","0","0","1.3","0.4","0.16","0","1.3","0","0"
"3","6","0","0","0","1","0.5","0.16","0","1","0","0"
"3","6","1","0","0","0.6","0.6","0.16","0","0.6","0","0"
"3","6","2","0","0","0.2","0.6","0.16","0","0.2","0","0"
"3","6","3","0","0","-0.2","0.6","0.16","0","-0.2","0","0"
"3","6","4","0","0","-0.7","0.6","0.16","0","-0.7","0","0"
"3","6","5","0","0","-0.9","0.5","0.16","0","-0.9","0","0"
"3","6","6","0","0","-0.5","0.6","0.16","0","-0.5","0","0"
"3","6","7","280","47","1.1","1.1","0.16","105.984","4.101","7916.094","7239.239"
"3","6","8","449","101","3.8","2.3","0.16","303.692","10.776","27123.997","25766.529"
"3","6","9","498","168","6.4","3.3","0.16","501.798","16.101","44701.847","42721.526"
"3","6","10","491","233","7.9","3.7","0.16","649.629","19.668","56585.895","54184.476"
"3","6","11","575","248","9.2","3.9","0.16","797.827","23.211","68226.485","65412.594"
"3","6","12","636","245","10.3","4.1","0.16","882.606","25.354","74691.256","71648.292"
"3","6","13","497","288","11.1","4.2","0.16","780.572","24.222","66326.133","63579.578"
"3","6","14","596","203","11.4","4.4","0.16","731.645","23.389","62833.775","60210.969"
"3","6","15","94","225","11.2","4.6","0.16","288.45","15.797","25093.301","23807.789"
"3","6","16","800","70","9.9","4","0.16","482.112","18.303","43011.067","41090.658"
"3","6","17","593","49","8.8","3.4","0.16","217.309","12.804","17180.354","16175.229"
"3","6","18","53","7","4.9","2.7","0.16","6.659","5.023","346.593","0"
"3","6","19","0","0","4.4","2.9","0.16","0","4.4","0","0"
"3","6","20","0","0","4.1","3.1","0.16","0","4.1","0","0"
"3","6","21","0","0","3.8","3","0.16","0","3.8","0","0"
"3","6","22","0","0","3.6","3.1","0.16","0","3.6","0","0"
"3","6","23","0","0","3.6","3.3","0.16","0","3.6","0","0"
"3","7","0","0","0","3.4","3.4","0.16","0","3.4","0","0"
"3","7","1","0","0","3.1","3.3","0.16","0","3.1","0","0"
"3","7","2","0","0","3","3.1","0.16","0","3","0","0"
"3","7","3","0","0","3.3","3.2","0.16","0","3.3","0","0"
"3","7","4","0","0","4","3.7","0.16","0","4","0","0"
"3","7","5","0","0","4.7","4.1","0.16","0","4.7","0","0"
"3","7","6","0","0","5.6","4.4","0.16","0","5.6","0","0"
"3","7","7","84","46","7.3","5.1","0.16","62.853","8.215","4879.814","4310.547"
"3","7","8","227","131","10.1","6","0.16","235.115","13.267","20696.368","19566.657"
"3","7","9","202","226","13","6.4","0.16","360.447","17.646","31518.818","30005.625"
"3","7","10","84","295","15.5","6.2","0.16","362.888","20.261","30955.835","29462.59"
"3","7","11","316","342","17.4","5.9","0.16","652.79","26.256","54890.051","52548.722"
"3","7","12","302","366","18.9","5.7","0.16","680.084","28.333","56585.09","54183.699"
"3","7","13","238","370","20","5.4","0.16","606.43","28.713","50340.984","48160.846"
"3","7","14","264","310","20.6","5","0.16","552.294","28.948","46038.36","44010.682"
"3","7","15","52","233","20","4.1","0.16","267.481","24.562","22387.485","21197.851"
"3","7","16","13","126","18.1","3.1","0.16","125.798","20.607","10531.212","9761.693"
"3","7","17","0","43","17.1","2.9","0.16","39.923","17.922","3202.296","2692.47"
"3","7","18","0","2","16.3","3.9","0.16","1.903","16.329","87.407","0"
"3","7","19","0","0","16.2","4.6","0.16","0","16.2","0","0"
"3","7","20","0","0","15.8","4.9","0.16","0","15.8","0","0"
"3","7","21","0","0","15.2","4.9","0.16","0","15.2","0","0"
"3","7","22","0","0","14.7","4.9","0.16","0","14.7","0","0"
"3","7","23","0","0","14.2","4.9","0.16","0","14.2","0","0"
"3","8","0","0","0","13.7","4.5","0.16","0","13.7","0","0"
"3","8","1","0","0","13.2","4.2","0.16","0","13.2","0","0"
"3","8","2","0","0","12.9","4","0.16","0","12.9","0","0"
"3","8","3","0","0","12.6","3.6","0.16","0","12.6","0","0"
"3","8","4","0","0","12.1","2.8","0.16","0","12.1","0","0"
"3","8","5","0","0","11.5","2.3","0.16","0","11.5","0","0"
"3","8","6","0","0","11.8","2.7","0.16","0","11.8","0","0"
"3","8","7","0","18","12.8","3.1","0.16","16.676","13.13","1284.395","842.528"
"3","8","8","0","74","14","3.2","0.16","68.951","15.352","5769.979","5169.17"
"3","8","9","4","161","15.6","3.3","0.16","155.176","18.586","13071.186","12211.666"
"3","8","10","58","276","17.5","3.1","0.16","321.776","23.885","26956.029","25604.514"
"3","8","11","308","347","19.3","2.7","0.16","651.207","33.145","53296.877","51012.001"
"3","8","12","465","316","20.6","2.2","0.16","792.919","39.103","63456.488","60811.616"
"3","8","13","482","298","21.6","1.8","0.16","778.242","41.301","61840.295","59252.691"
"3","8","14","429","276","22.1","1.9","0.16","664.48","38.592","53587.266","51292.1"
"3","8","15","193","257","22.1","1.8","0.16","398.138","32.199","32825.791","31266.287"
"3","8","16","186","164","20.9","1.4","0.16","259.892","28.122","21792.028","20623.494"
"3","8","17","38","75","19.9","1.1","0.16","83.463","22.372","6676.956","6044.009"
"3","8","18","1","3","18","1.8","0.16","2.884","18.063","133.001","0"
"3","8","19","0","0","18.1","2.6","0.16","0","18.1","0","0"
"3","8","20","0","0","18.4","3.5","0.16","0","18.4","0","0"
"3","8","21","0","0","18.4","3.9","0.16","0","18.4","0","0"
"3","8","22","0","0","18.3","4","0.16","0","18.3","0","0"
"3","8","23","0","0","18.3","4.3","0.16","0","18.3","0","0"
"3","9","0","0","0","18.3","4.5","0.16","0","18.3","0","0"
"3","9","1","0","0","18.4","4.9","0.16","0","18.4","0","0"
"3","9","2","0","0","18.5","5.3","0.16","0","18.5","0","0"
"3","9","3","0","0","18.4","5","0.16","0","18.4","0","0"
"3","9","4","0","0","18.1","4.4","0.16","0","18.1","0","0"
"3","9","5","0","0","17.6","4.1","0.16","0","17.6","0","0"
"3","9","6","0","0","17","4.4","0.16","0","17","0","0"
"3","9","7","319","46","16.9","5.2","0.16","114.336","18.509","8115.907","7431.972"
"3","9","8","756","69","17.6","6.4","0.16","409.802","22.884","35258.989","33613.266"
"3","9","9","924","73","18.7","7.3","0.16","678.821","26.709","58545.621","56074.761"
"3","9","10","993","77","19.7","7.5","0.16","889.187","29.964","74906.578","71855.984"
"3","9","11","1020","78","20.8","7","0.16","1020.564","33.154","84253.103","80871.324"
"3","9","12","1028","78","21.7","6.3","0.16","1072.06","35.653","87367.484","83333.333"
"3","9","13","1017","78","22.3","5.5","0.16","1037.896","37.093","84266.321","80884.074"
"3","9","14","989","78","22.4","4.6","0.16","924.8","37.172","75559.128","72485.412"
"3","9","15","937","75","22","3.3","0.16","740.031","36.315","61290.181","58722.07"
"3","9","16","846","65","20.3","1.9","0.16","501.692","32.839","42382.22","40484.093"
"3","9","17","237","44","19.1","1.2","0.16","113.544","22.329","8678.222","7974.361"
"3","9","18","55","6","18","1","0.16","7.365","18.175","291.342","0"
"3","9","19","0","0","18.7","0.6","0.16","0","18.7","0","0"
"3","9","20","0","0","18.4","0.5","0.16","0","18.4","0","0"
"3","9","21","0","0","16.7","0.8","0.16","0","16.7","0","0"
"3","9","22","0","0","14.4","1.3","0.16","0","14.4","0","0"
"3","9","23","0","0","12.2","1.8","0.16","0","12.2","0","0"
"3","10","0","0","0","10.7","2.4","0.16","0","10.7","0","0"
"3","10","1","0","0","9.7","3.1","0.16","0","9.7","0","0"
"3","10","2","0","0","8.9","3.5","0.16","0","8.9","0","0"
"3","10","3","0","0","8.5","3.9","0.16","0","8.5","0","0"
"3","10","4","0","0","8.1","4","0.16","0","8.1","0","0"
"3","10","5","0","0","7.6","3.8","0.16","0","7.6","0","0"
"3","10","6","0","0","7.4","3.8","0.16","0","7.4","0","0"
"3","10","7","0","30","7.8","4","0.16","27.833","8.28","2253.12","1776.926"
"3","10","8","3","39","8.5","4.1","0.16","37.507","9.142","3140.888","2633.238"
"3","10","9","1","104","9.4","3.9","0.16","97.775","11.116","8336.741","7644.98"
"3","10","10","6","171","10","4","0.16","166.361","12.87","14212.622","13312.656"
"3","10","11","5","167","10.3","4.3","0.16","162.055","12.975","13743.021","12859.695"
"3","10","12","7","198","10.6","4.6","0.16","194.295","13.678","16493.223","15512.446"
"3","10","13","12","222","11","4.7","0.16","222.333","14.478","18923.504","17856.612"
"3","10","14","36","225","11.3","4.4","0.16","251.98","15.411","21594.23","20432.704"
"3","10","15","155","239","11.5","4.2","0.16","352.41","17.433","30645.622","29163.37"
"3","10","16","114","168","11.1","3.5","0.16","227.583","15.359","19928.797","18826.284"
"3","10","17","323","69","10.7","3","0.16","163.135","13.938","13135.415","12273.618"
"3","10","18","29","8","9.3","2.7","0.16","8.493","9.45","398.979","0"
"3","10","19","0","0","9","3","0.16","0","9","0","0"
"3","10","20","0","0","8.8","2.9","0.16","0","8.8","0","0"
"3","10","21","0","0","8.8","2.8","0.16","0","8.8","0","0"
"3","10","22","0","0","9","2.7","0.16","0","9","0","0"
"3","10","23","0","0","9.2","2.9","0.16","0","9.2","0","0"
"3","11","0","0","0","9.5","3.2","0.16","0","9.5","0","0"
"3","11","1","0","0","9.7","3.7","0.16","0","9.7","0","0"
"3","11","2","0","0","9.7","4.2","0.16","0","9.7","0","0"
"3","11","3","0","0","9.5","4.3","0.16","0","9.5","0","0"
"3","11","4","0","0","9.3","3.8","0.16","0","9.3","0","0"
"3","11","5","0","0","9.3","3.3","0.16","0","9.3","0","0"
"3","11","6","0","0","9.4","3","0.16","0","9.4","0","0"
"3","11","7","0","7","9.9","3.1","0.16","6.476","10.028","487.785","74.145"
"3","11","8","0","23","10.7","3.5","0.16","21.324","11.099","1727.247","1269.687"
"3","11","9","0","70","11.9","3.7","0.16","65.083","13.076","5415.935","4827.671"
"3","11","10","0","147","13.1","3.5","0.16","138.201","15.669","11591.429","10784.342"
"3","11","11","12","240","14.1","3.3","0.16","239.857","18.695","20143.678","19033.551"
"3","11","12","27","311","14.8","3.1","0.16","336.355","21.454","28160.985","26766.773"
"3","11","13","13","247","15.3","3","0.16","247.875","20.287","20689.325","19559.864"
"3","11","14","5","189","15.7","2.8","0.16","183.151","19.517","15252.84","14316.015"
"3","11","15","0","118","15.6","2.3","0.16","110.444","18.127","9159.826","8438.901"
"3","11","16","0","83","14.8","1.7","0.16","77.318","16.805","6437.761","5813.289"
"3","11","17","0","32","14.4","1.5","0.16","29.678","15.204","2383.113","1902.314"
"3","11","18","4","4","13.2","1.4","0.16","3.927","13.293","185.752","0"
"3","11","19","0","0","12.9","1.4","0.16","0","12.9","0","0"
"3","11","20","0","0","12.8","1.6","0.16","0","12.8","0","0"
"3","11","21","0","0","12.7","1.9","0.16","0","12.7","0","0"
"3","11","22","0","0","12.6","2.3","0.16","0","12.6","0","0"
"3","11","23","0","0","12.6","2.7","0.16","0","12.6","0","0"
"3","12","0","0","0","12.5","2.9","0.16","0","12.5","0","0"
"3","12","1","0","0","12.4","3.2","0.16","0","12.4","0","0"
"3","12","2","0","0","12.3","3.1","0.16","0","12.3","0","0"
"3","12","3","0","0","12.2","2.9","0.16","0","12.2","0","0"
"3","12","4","0","0","12.2","2.7","0.16","0","12.2","0","0"
"3","12","5","0","0","12.2","2.8","0.16","0","12.2","0","0"
"3","12","6","0","0","12.4","3.1","0.16","0","12.4","0","0"
"3","12","7","0","7","12.8","3.4","0.16","6.476","12.922","481.783","68.355"
"3","12","8","0","15","13.3","3.9","0.16","13.901","13.545","1091.517","656.484"
"3","12","9","0","29","14","4.5","0.16","26.925","14.434","2143.885","1671.562"
"3","12","10","0","91","14.9","4.9","0.16","84.736","16.194","6960.132","6317.15"
